sku,price_change_pct,baseline_quantity,baseline_revenue,baseline_avg_price,quantity_change_pct,scenario_quantity,scenario_revenue,revenue_change,revenue_change_pct
IND-009,10.0,9546,23250579.300000004,2435.6357950974234,-6.382450316880995,8936.73129275054,23943284.890569538,692705.5905695334,2.979304651430914
IND-010,-10.0,8956,2814323.5200000005,314.23889236266194,7.563040303940216,9633.345889620885,2724454.7478907825,-89868.77210921794,-3.193263726453806
IND-010,-5.0,8956,2814323.5200000005,314.23889236266194,3.613113150618852,9279.590413769425,2770207.802541976,-44115.71745802462,-1.5675425069120914
IND-010,-2.0,8956,2814323.5200000005,314.23889236266194,1.4077955590648505,9082.082170269849,2796864.5727016325,-17458.947298367973,-0.6203603521164465
IND-010,0.0,8956,2814323.5200000005,314.23889236266194,0.0,8956.0,2814323.5200000005,0.0,0.0
IND-010,2.0,8956,2814323.5200000005,314.23889236266194,-1.360947800621437,8834.113514976345,2831542.4868712323,17218.966871231794,0.6118332433661283
IND-010,5.0,8956,2814323.5200000005,314.23889236266194,-3.3198042548880036,8658.67833093223,2856938.162438563,42614.64243856259,1.5142055323676
IND-010,10.0,8956,2814323.5200000005,314.23889236266194,-6.382450316880995,8384.387749620138,2898170.7915376746,83847.27153767413,2.97930465143091
MED-001,-10.0,8549,1827553.51,213.77395133933794,7.563040303940216,9195.56431558385,1769194.9066836368,-58358.60331636318,-3.1932637264537975
MED-001,-5.0,8549,1827553.51,213.77395133933794,3.613113150618852,8857.885043246406,1798905.831894186,-28647.678105813917,-1.5675425069120914
MED-001,-2.0,8549,1827553.51,213.77395133933794,1.4077955590648505,8669.352442344454,1816216.0926102474,-11337.417389752576,-0.6203603521164519
MED-001,0.0,8549,1827553.51,213.77395133933794,0.0,8549.0,1827553.51,0.0,0.0
MED-001,2.0,8549,1827553.51,213.77395133933794,-1.360947800621437,8432.652572524874,1838735.0899144849,11181.579914484872,0.6118332433661475
MED-001,5.0,8549,1827553.51,213.77395133933794,-3.3198042548880036,8265.189934249625,1855226.4263553985,27672.916355398484,1.5142055323676122
MED-001,10.0,8549,1827553.51,213.77395133933794,-6.382450316880995,8003.364322409844,1882001.896730819,54448.38673081901,2.979304651430918
MED-002,-10.0,9788,38330756.20000002,3916.0968737229277,7.563040303940216,10528.270384949668,37106754.066189975,-1224002.1338100433,-3.1932637264538046
MED-002,-5.0,9788,38330756.20000002,3916.0968737229277,3.613113150618852,10141.651515182573,37729905.303344175,-600850.8966558427,-1.5675425069120927
MED-002,-2.0,9788,38330756.20000002,3916.0968737229277,1.4077955590648505,9925.795029321267,38092967.385868795,-237788.81413122267,-0.6203603521164619
MED-002,0.0,9788,38330756.20000002,3916.0968737229277,0.0,9788.0,38330756.20000002,0.0,0.0
MED-002,2.0,9788,38330756.20000002,3916.0968737229277,-1.360947800621437,9654.790429275174,38565276.508865245,234520.3088652268,0.6118332433661371
MED-002,5.0,9788,38330756.20000002,3916.0968737229277,-3.3198042548880036,9463.057559531562,38911162.630978756,580406.4309787378,1.5142055323676016
MED-002,10.0,9788,38330756.20000002,3916.0968737229277,-6.382450316880995,9163.285762983689,39472746.20239526,1141990.0023952425,2.97930465143091
MED-003,-10.0,10457,35003169.6,3347.343368078799,7.563040303940216,11247.867124583028,33885426.08205409,-1117743.517945908,-3.193263726453812
MED-003,-5.0,10457,35003169.6,3347.343368078799,3.613113150618852,10834.823242160213,34454480.03775347,-548689.5622465312,-1.5675425069120916
MED-003,-2.0,10457,35003169.6,3347.343368078799,1.4077955590648505,10604.21318161141,34786023.813817516,-217145.78618248552,-0.620360352116471
MED-003,0.0,10457,35003169.6,3347.343368078799,0.0,10457.0,35003169.6,0.0,0.0
MED-003,2.0,10457,35003169.6,3347.343368078799,-1.360947800621437,10314.685688489017,35217330.62784463,214161.02784463018,0.6118332433661384
MED-003,5.0,10457,35003169.6,3347.343368078799,-3.3198042548880036,10109.848069066362,35533189.53058721,530019.9305872098,1.514205532367588
MED-003,10.0,10457,35003169.6,3347.343368078799,-6.382450316880995,9789.587170363755,36046020.66004105,1042851.0600410476,2.979304651430902
MED-004,-10.0,10819,10251973.29,947.5897301044458,7.563040303940216,11637.245330483292,9924600.745684696,-327372.54431530274,-3.193263726453805
MED-004,-5.0,10819,10251973.29,947.5897301044458,3.613113150618852,11209.902711765453,10091269.250881976,-160704.0391180236,-1.5675425069120876
MED-004,-2.0,10819,10251973.29,947.5897301044458,1.4077955590648505,10971.309401535225,10188374.11239927,-63599.17760072835,-0.6203603521164496
MED-004,0.0,10819,10251973.29,947.5897301044458,0.0,10819.0,10251973.29,0.0,0.0
MED-004,2.0,10819,10251973.29,947.5897301044458,-1.360947800621437,10671.759057450767,10314698.270689236,62724.980689236894,0.6118332433661354
MED-004,5.0,10819,10251973.29,947.5897301044458,-3.3198042548880036,10459.830377663668,10407209.236734029,155235.9467340298,1.5142055323676114
MED-004,10.0,10819,10251973.29,947.5897301044458,-6.382450316880995,10128.482700216646,10557410.807092424,305437.5170924254,2.979304651430919
MED-005,-10.0,8185,6845712.779999999,836.3729725106903,7.563040303940216,8804.034848877507,6627111.116979049,-218601.66302095074,-3.1932637264537815
MED-005,-5.0,8185,6845712.779999999,836.3729725106903,3.613113150618852,8480.733311378153,6738403.322272386,-107309.45772761293,-1.5675425069120845
MED-005,-2.0,8185,6845712.779999999,836.3729725106903,1.4077955590648505,8300.228066509459,6803244.692093112,-42468.087906887755,-0.6203603521164346
MED-005,0.0,8185,6845712.779999999,836.3729725106903,0.0,8185.0,6845712.779999999,0.0,0.0
MED-005,2.0,8185,6845712.779999999,836.3729725106903,-1.360947800621437,8073.606422519136,6887597.126533404,41884.34653340466,0.6118332433661446
MED-005,5.0,8185,6845712.779999999,836.3729725106903,-3.3198042548880036,7913.274021737417,6949370.941644756,103658.1616447568,1.5142055323676142
MED-005,10.0,8185,6845712.779999999,836.3729725106903,-6.382450316880995,7662.596441563291,7049667.41927814,203954.63927814085,2.979304651430919
MED-006,-10.0,9193,7705920.4,838.2378331339063,7.563040303940216,9888.270295141225,7459850.0390773965,-246070.36092260387,-3.1932637264538037
MED-006,-5.0,9193,7705920.4,838.2378331339063,3.613113150618852,9525.153491936391,7585126.822181189,-120793.57781881094,-1.5675425069121
MED-006,-2.0,9193,7705920.4,838.2378331339063,1.4077955590648505,9322.418645744832,7658115.925072748,-47804.47492725216,-0.6203603521164345
MED-006,0.0,9193,7705920.4,838.2378331339063,0.0,9193.0,7705920.4,0.0,0.0
MED-006,2.0,9193,7705920.4,838.2378331339063,-1.360947800621437,9067.888068688871,7753067.782714534,47147.38271453325,0.6118332433661428
MED-006,5.0,9193,7705920.4,838.2378331339063,-3.3198042548880036,8887.810394848146,7822603.873016644,116683.4730166439,1.5142055323676054
MED-006,10.0,9193,7705920.4,838.2378331339063,-6.382450316880995,8606.261342369131,7935503.244912765,229582.84491276462,2.979304651430926
MED-007,-10.0,9504,12459232.870000001,1310.946219486532,7.563040303940216,10222.791350486477,12061376.70616788,-397856.1638321206,-3.193263726453815
MED-007,-5.0,9504,12459232.870000001,1310.946219486532,3.613113150618852,9847.390273834815,12263929.098727588,-195303.77127241343,-1.567542506912092
MED-007,-2.0,9504,12459232.870000001,1310.946219486532,1.4077955590648505,9637.796889933523,12381940.729096659,-77292.14090334252,-0.6203603521164663
MED-007,0.0,9504,12459232.870000001,1310.946219486532,0.0,9504.0,12459232.870000001,0.0,0.0
MED-007,2.0,9504,12459232.870000001,1310.946219486532,-1.360947800621437,9374.655521028939,12535462.598567063,76229.72856706195,0.6118332433661459
MED-007,5.0,9504,12459232.870000001,1310.946219486532,-3.3198042548880036,9188.485803615444,12647891.263408102,188658.39340810105,1.514205532367588
MED-007,10.0,9504,12459232.870000001,1310.946219486532,-6.382450316880995,8897.41192188363,12830431.37442852,371198.50442851894,2.97930465143091
MED-008,-10.0,8376,18178247.139999997,2170.2778342884426,7.563040303940216,9009.480255858032,17597767.767973248,-580479.372026749,-3.19326372645382
MED-008,-5.0,8376,18178247.139999997,2170.2778342884426,3.613113150618852,8678.634357495836,17893295.389068965,-284951.750931032,-1.567542506912094
MED-008,-2.0,8376,18178247.139999997,2170.2778342884426,1.4077955590648505,8493.916956027271,18065476.50203369,-112770.63796630502,-0.6203603521164639
MED-008,0.0,8376,18178247.139999997,2170.2778342884426,0.0,8376.0,18178247.139999997,0.0,0.0
MED-008,2.0,8376,18178247.139999997,2170.2778342884426,-1.360947800621437,8262.007012219949,18289467.699063767,111220.55906376988,0.6118332433661142
MED-008,5.0,8376,18178247.139999997,2170.2778342884426,-3.3198042548880036,8097.933195610581,18453503.16388133,275256.0238813348,1.514205532367599
MED-008,10.0,8376,18178247.139999997,2170.2778342884426,-6.382450316880995,7841.405961458048,18719832.502590623,541585.3625906259,2.979304651430908
MED-009,-10.0,8238,14843258.86,1801.803697499393,7.563040303940216,8861.043260238595,14369274.458999978,-473984.401000021,-3.1932637264538077
MED-009,-5.0,8238,14843258.86,1801.803697499393,3.613113150618852,8535.64826134798,14610584.467958502,-232674.39204149693,-1.5675425069121038
MED-009,-2.0,8238,14843258.86,1801.803697499393,1.4077955590648505,8353.974198155762,14751177.167070545,-92081.69292945415,-0.6203603521164635
MED-009,0.0,8238,14843258.86,1801.803697499393,0.0,8238.0,14843258.86,0.0,0.0
MED-009,2.0,8238,14843258.86,1801.803697499393,-1.360947800621437,8125.885120184806,14934074.852104368,90815.99210436828,0.6118332433661289
MED-009,5.0,8238,14843258.86,1801.803697499393,-3.3198042548880036,7964.5145254823265,15068016.306841763,224757.44684176333,1.5142055323675958
MED-009,10.0,8238,14843258.86,1801.803697499393,-6.382450316880995,7712.213742895344,15285484.76163991,442225.9016399104,2.9793046514309083
MED-010,-10.0,10201,12752581.259999998,1250.1305028918732,7.563040303940216,10972.50574140494,12345357.708437873,-407223.55156212486,-3.1932637264537997
MED-010,-5.0,10201,12752581.259999998,1250.1305028918732,3.613113150618852,10569.57367249463,12552679.128020993,-199902.1319790054,-1.5675425069120903
MED-010,-2.0,10201,12752581.259999998,1250.1305028918732,1.4077955590648505,10344.609224980206,12673469.301991528,-79111.95800847001,-0.6203603521164313
MED-010,0.0,10201,12752581.259999998,1250.1305028918732,0.0,10201.0,12752581.259999998,0.0,0.0
MED-010,2.0,10201,12752581.259999998,1250.1305028918732,-1.360947800621437,10062.169714858606,12830605.791535959,78024.53153596073,0.6118332433661414
MED-010,5.0,10201,12752581.259999998,1250.1305028918732,-3.3198042548880036,9862.346767958874,12945681.550958592,193100.29095859453,1.514205532367606
MED-010,10.0,10201,12752581.259999998,1250.1305028918732,-6.382450316880995,9549.92624317497,13132519.506656688,379938.2466566898,2.979304651430936
